"Unnamed: 0","Unnamed: 1","Unnamed: 2","Unnamed: 3","Unnamed: 4","Unnamed: 5","Unnamed: 6","Unnamed: 7","Unnamed: 8","Unnamed: 9","Unnamed: 10","Unnamed: 11","Unnamed: 12","Unnamed: 13","Unnamed: 14","Unnamed: 15","Unnamed: 16"
"2 x 9/9 3/4 cv","3000","6","CELWMM9343080","3043.07","","","CELWMM9343010","3225.46","","","CELWMM9343012","3474.99","","","CELWMM9343014","3757.07"
"10/10 1 cv T","3000","6","CELWMM1013080","2556.87","","","CELWMM1013010","2739.26","","","CELWMM1013012","2988.79","","","CELWMM1013014","3270.87"
"2 x 9/9 1/2 cv","3200","6","CELWMM9123280","3068.89","","","CELWMM9123210","3272.49","","","CELWMM9123212","3530.09","","","CELWMM9123214","3805.01"
"2 x 9/9 3/4 cv","3200","6","CELWMM9343280","3116.89","","","CELWMM9343210","3320.49","","","CELWMM9343212","3578.09","","","CELWMM9343214","3853.01"
"2 x 9/9 1/2 cv","3400","6","CELWMM9123480","3136.24","","","CELWMM9123410","3355.99","","","CELWMM9123412","3614.8","","","CELWMM9123414","3894.16"
"2 x 9/9 3/4 cv","3400","6","CELWMM9343480","3184.24","","","CELWMM9343410","3403.99","","","CELWMM9343412","3662.8","","","CELWMM9343414","3942.16"
"2 x 9/9 1/2 cv","3500","7","CELWMM9123580","3230.33","","","CELWMM9123510","3429.8","","","CELWMM9123512","3696.57","","","CELWMM9123514","3983.82"
"2 x 9/9 3/4 cv","3500","7","CELWMM9343580","3278.33","","","CELWMM9343510","3477.8","","","CELWMM9343512","3744.57","","","CELWMM9343514","4031.82"
"2 x 9/9 1/2 cv","3600","6","CELWMM9123680","3487.47","","","CELWMM9123610","3699.24","","","CELWMM9123612","3987.96","","","CELWMM9123614","4279.41"
"2 x 9/9 3/4 cv","3600","6","CELWMM9343680","3535.47","","","CELWMM9343610","3747.24","","","CELWMM9343612","4035.96","","","CELWMM9343614","4327.41"
"2 x 9/9 1/2 cv","3700","7","CELWMM9123780","3297.67","","","CELWMM9123710","3513.31","","","CELWMM9123712","3781.27","","","CELWMM9123714","4072.97"
"2 x 9/9 3/4 cv","3700","7","CELWMM9343780","3345.67","","","CELWMM9343710","3561.31","","","CELWMM9343712","3829.27","","","CELWMM9343714","4120.97"
"2 x 9/9 1/2 cv","3900","7","CELWMM9123980","3408.96","","","CELWMM9123910","3660.86","","","CELWMM9123912","3986.82","","","CELWMM9123914","4339.51"
"2 x 9/9 3/4 cv","3900","7","CELWMM9343980","3456.96","","","CELWMM9343910","3708.86","","","CELWMM9343912","4034.82","","","CELWMM9343914","4387.51"
"2 x 9/9 1/2 cv","4000","8","CELWMM9124080","3450.06","","","CELWMM9124010","3656.3","","","CELWMM9124012","3927.66","","","CELWMM9124014","4225.94"
"2 x 9/9 3/4 cv","4000","8","CELWMM9344080","3498.06","","","CELWMM9344010","3704.3","","","CELWMM9344012","3975.66","","","CELWMM9344014","4273.94"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW MONOBLOCK CENTRAL","ANCHO","","FONDO 1400","","","","FONDO 1800","","","","FONDO 2200","","","","FONDO 2500",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"10/10 1 T","1200","4","CELWMC1011214","2204.67","","","CELWMC1011218","2313.62","","","CELWMC1011222","2563.19","","","CELWMC1011225","2773.61"
"10/10 1 T","1500","6","CELWMC1011514","2443.98","","","CELWMC1011518","2598.49","","","CELWMC1011522","2883.36","","","CELWMC1011525","3124.14"
"10/10 1 T","1700","6","CELWMC1011714","2539.36","","","CELWMC1011718","2735.42","","","CELWMC1011722","3023.05","","","CELWMC1011725","3276.35"
"10/10 1 T","2000","8","CELWMC1012014","2828.11","","","CELWMC1012018","3017.01","","","CELWMC1012022","3303.79","","","CELWMC1012025","3591.26"
"10/10 1 T","2200","8","CELWMC1012214","2898.8","","","CELWMC1012218","3092.09","","","CELWMC1012222","3408.81","","","CELWMC1012225","3703.35"
"10/10 1 T","2400","8","CELWMC1012414","3417.52","","","CELWMC1012418","3692.55","","","CELWMC1012422","4029.7","","","CELWMC1012425","4385.13"
"10/10 1 T","2500","10","CELWMC1012514","3154.34","","","CELWMC1012518","3428.82","","","CELWMC1012522","3715.59","","","CELWMC1012525","4062.09"
"10/10 1 T","2700","10","CELWMC1012714","4353.69","","","CELWMC1012718","4693.55","","","CELWMC1012722","5040.7","","","CELWMC1012725","5465.24"
"2 x 10/10 1 T","2900","10","CELWMC1012914","4455.71","","","CELWMC1012918","4842.58","","","CELWMC1012922","5198.79","","","CELWMC1012925","5637.65"
"2 x 10/10 1 T","3000","12","CELWMC1013014","4578.59","","","CELWMC1013018","4961.37","","","CELWMC1013022","5335.82","","","CELWMC1013025","5785.28"
"2 x 10/10 1 T","3200","12","CELWMC1013214","4680.61","","","CELWMC1013218","5110.4","","","CELWMC1013222","5493.92","","","CELWMC1013225","5957.68"
"2 x 10/10 1 T","3400","12","CELWMC1013414","4769.35","","","CELWMC1013418","5235.23","","","CELWMC1013422","5615.21","","","CELWMC1013425","6089.7"
"2 x 10/10 1 T","3500","14","CELWMC1013514","4978.63","","","CELWMC1013518","5407.03","","","CELWMC1013522","5794.74","","","CELWMC1013525","6306.9"
"2 x 10/10 1 T","3600","12","CELWMC1013614","5312.82","","","CELWMC1013618","5770.56","","","CELWMC1013622","6162","","","CELWMC1013625","6695.75"
"2 x 10/10 1 T","3700","14","CELWMC1013714","5067.36","","","CELWMC1013718","5531.86","","","CELWMC1013722","5916.03","","","CELWMC1013725","6484.79"
"2 x 10/10 1 T","3900","14","CELWMC1013914","5221.14","","","CELWMC1013918","5765.53","","","CELWMC1013922","6254.57","","","CELWMC1013925","6821.59"
"2 x 10/10 1 T","4000","16","CELWMC1014014","5346.84","","","CELWMC1014018","5798.42","","","CELWMC1014022","6176.7","","","CELWMC1014025","6719.52"
"","","","","","","","","","","","","","","","",""
"CAMPANA LOW MONOBLOCK 400º/2H","ANCHO","","FONDO 800","","","","FONDO 1000","","","","FONDO 1200","","","","FONDO 1400",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO","","","REFERENCIA","PRECIO"
"9/9 3/4 cv 400º/2h","1000","2","CELWM4M1080","2113.22","","","CELWM4M1010","2181.01","","","CELWM4M1012","2284.5","","","CELWM4M1014","2437.63"
"9/9 3/4 cv 400º/2h","1200","2","CELWM4M1280","2195.24","","","CELWM4M1210","2272.6","","","CELWM4M1212","2385.21","","","CELWM4M1214","2541.73"
"9/9 3/4 cv 400º/2h","1500","3","CELWM4M1580","2319.85","","","CELWM4M1510","2416.13","","","CELWM4M1512","2553.17","","","CELWM4M1514","2738.74"
"9/9 3/4 cv 400º/2h","1700","3","CELWM4M1780","2390.44","","","CELWM4M1710","2505.4","","","CELWM4M1712","2647.08","","","CELWM4M1714","2831.29"
"9/9 3/4 cv 400º/2h","2000","4","CELWM4M2080","2547.35","","","CELWM4M2010","2655.55","","","CELWM4M2012","2803.51","","","CELWM4M2014","2997.18"
"9/9 3/4 cv 400º/2h","2200","4","CELWM4M2280","2618.12","","","CELWM4M2210","2727.58","","","CELWM4M2212","2892.3","","","CELWM4M2214","3097.32"
"9/9 3/4 cv 400º/2h","2400","4","CELWM4M2480","2936.87","","","CELWM4M2410","3081.44","","","CELWM4M2412","3282.11","","","CELWM4M2414","3506.09"
"9/9 3/4 cv 400º/2h","2500","5","CELWM4M2580","2750.95","","","CELWM4M2510","2896.11","","","CELWM4M2512","3053.87","","","CELWM4M2514","3255.19"
"9/9 3/4 cv 400º/2h","2700","5","CELWM4M2780","3068.52","","","CELWM4M2710","3233.09","","","CELWM4M2712","3462.59","","","CELWM4M2714","5070.03"
"9/9 3/4 cv 400º/2h","2900","5","CELWM4M2980","4477.39","","","CELWM4M2910","4663.16","","","CELWM4M2912","4900.73","","","CELWM4M2914","5165.98"
"9/9 3/4 cv 400º/2h","3000","6","CELWM4M3080","4521.15","","","CELWM4M3010","4703.54","","","CELWM4M3012","4953.07","","","CELWM4M3014","5235.15"
"2 x 9/9 3/4 cv 400º/2h","3200","6","CELWM4M3280","4594.97","","","CELWM4M3210","4798.57","","","CELWM4M3212","5056.17","","","CELWM4M3214","5331.09"
"2 x 9/9 3/4 cv 400º/2h","3400","6","CELWM4M3480","4662.32","","","CELWM4M3410","4882.07","","","CELWM4M3412","5140.88","","","CELWM4M3414","5420.24"
"2 x 9/9 3/4 cv 400º/2h","3500","7","CELWM4M3580","4756.41","","","CELWM4M3510","4955.88","","","CELWM4M3512","5222.65","","","CELWM4M3514","5509.9"
"2 x 9/9 3/4 cv 400º/2h","3600","6","CELWM4M3680","5013.55","","","CELWM4M3610","5225.32","","","CELWM4M3612","5514.04","","","CELWM4M3614","5805.49"
"2 x 9/9 3/4 cv 400º/2h","3700","7","CELWM4M3780","4823.75","","","CELWM4M3710","5039.39","","","CELWM4M3712","5307.35","","","CELWM4M3714","5599.05"
"2 x 9/9 3/4 cv 400º/2h","3900","7","CELWM4M3980","4935.04","","","CELWM4M3910","5186.94","","","CELWM4M3912","5512.9","","","CELWM4M3914","5865.59"
"2 x 9/9 3/4 cv 400º/2h","4000","8","CELWM4M4080","4976.14","","","CELWM4M4010","5182.38","","","CELWM4M4012","5453.74","","","CELWM4M4014","5752.02"
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULOS RETENEDORES","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULO BÁSICO MURAL","ANCHO","","FONDO 570","","","","","","","","","","","","",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","","","","","","","","","",""
"","1000","2","CEMDBM10","776.08","","","","","","","","","","","",""
"","1200","2","CEMDBM12","846.11","","","","","","","","","","","",""
"","1500","3","CEMDBM15","967.15","","","","","","","","","","","",""
"","1700","3","CEMDBM17","1041.95","","","","","","","","","","","",""
"","2000","4","CEMDBM20","1160.9","","","","","","","","","","","",""
"","2200","4","CEMDBM22","1209.48","","","","","","","","","","","",""
"","2400","4","CEMDBM24","1544.02","","","","","","","","","","","",""
"","2500","5","CEMDBM25","1334.54","","","","","","","","","","","",""
"","2700","5","CEMDBM27","1673.85","","","","","","","","","","","",""
"","2900","5","CEMDBM29","1752.7","","","","","","","","","","","",""
"","3000","6","CEMDBM30","1786.1","","","","","","","","","","","",""
"","3200","6","CEMDBM32","1864.95","","","","","","","","","","","",""
"","3400","6","CEMDBM34","1935.7","","","","","","","","","","","",""
"","3500","7","CEMDBM35","1989.55","","","","","","","","","","","",""
"","3600","6","CEMDBM36","2241.93","","","","","","","","","","","",""
"","3700","7","CEMDBM37","2060.3","","","","","","","","","","","",""
"","3900","7","CEMDBM39","2159.54","","","","","","","","","","","",""
"","4000","8","CEMDBM40","2173.6","","","","","","","","","","","",""
"","4200","8","CEMDBM42","2222.96","","","","","","","","","","","",""
"","4400","8","CEMDBM44","2270.76","","","","","","","","","","","",""
"","4500","9","CEMDBM45","2355.99","","","","","","","","","","","",""
"","4600","8","CEMDBM46","2646.45","","","","","","","","","","","",""
"","4700","9","CEMDBM47","2403.79","","","","","","","","","","","",""
"","4900","9","CEMDBM49","2758.7","","","","","","","","","","","",""
"","5000","10","CEMDBM50","2520.88","","","","","","","","","","","",""
"","5100","9","CEMDBM51","2829.45","","","","","","","","","","","",""
"","5200","10","CEMDBM52","2890","","","","","","","","","","","",""
"","5400","10","CEMDBM54","2942.75","","","","","","","","","","","",""
"","5500","11","CEMDBM55","3002.25","","","","","","","","","","","",""
"","5600","10","CEMDBM56","2990.55","","","","","","","","","","","",""
"","5700","11","CEMDBM57","3073","","","","","","","","","","","",""
"","5900","11","CEMDBM59","3100.19","","","","","","","","","","","",""
"","6000","12","CEMDBM60","3186.3","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULO BÁSICO CENTRAL","ANCHO","","FONDO 940","","","","","","","","","","","","",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","","","","","","","","","",""
"","1200","4","CEMDBC12","1398.1","","","","","","","","","","","",""
"","1500","6","CEMDBC15","1620.48","","","","","","","","","","","",""
"","1700","6","CEMDBC17","1709.93","","","","","","","","","","","",""
"","2000","8","CEMDBC20","1907.68","","","","","","","","","","","",""
"","2200","8","CEMDBC22","1914.14","","","","","","","","","","","",""
"","2400","8","CEMDBC24","2418.92","","","","","","","","","","","",""
"","2500","10","CEMDBC25","2143.81","","","","","","","","","","","",""
"","2700","10","CEMDBC27","2658.88","","","","","","","","","","","",""
"","2900","10","CEMDBC29","2756.43","","","","","","","","","","","",""
"","3000","12","CEMDBC30","2863.68","","","","","","","","","","","",""
"","3200","12","CEMDBC32","2961.23","","","","","","","","","","","",""
"","3400","12","CEMDBC34","3042.58","","","","","","","","","","","",""
"","3500","14","CEMDBC35","3170.28","","","","","","","","","","","",""
"","3600","12","CEMDBC36","3439.74","","","","","","","","","","","",""
"","3700","14","CEMDBC37","3251.63","","","","","","","","","","","",""
"","3900","14","CEMDBC39","3359.4","","","","","","","","","","","",""
"","4000","16","CEMDBC40","3438.08","","","","","","","","","","","",""
"","4200","16","CEMDBC42","3446.1","","","","","","","","","","","",""
"","4400","16","CEMDBC44","3451","","","","","","","","","","","",""
"","4500","18","CEMDBC45","3691.71","","","","","","","","","","","",""
"","4600","16","CEMDBC46","4089.08","","","","","","","","","","","",""
"","4700","18","CEMDBC47","3696.61","","","","","","","","","","","",""
"","4900","18","CEMDBC49","4293.88","","","","","","","","","","","",""
"","5000","20","CEMDBC50","3910.33","","","","","","","","","","","",""
"","5100","18","CEMDBC51","4375.23","","","","","","","","","","","",""
"","5200","20","CEMDBC52","4495.88","","","","","","","","","","","",""
"","5400","20","CEMDBC54","4561.68","","","","","","","","","","","",""
"","5500","22","CEMDBC55","4700.68","","","","","","","","","","","",""
"","5600","20","CEMDBC56","4566.58","","","","","","","","","","","",""
"","5700","22","CEMDBC57","4782.03","","","","","","","","","","","",""
"","5900","22","CEMDBC59","4715.15","","","","","","","","","","","",""
"","6000","24","CEMDBC60","4968.48","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULO INTEGRAL MURAL","ANCHO","","FONDO 570","","","","","","","","","","","","",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","","","","","","","","","",""
"","1000","2","CEMDIM10","896.73","","","","","","","","","","","",""
"","1200","2","CEMDIM12","979.51","","","","","","","","","","","",""
"","1500","3","CEMDIM15","1136.25","","","","","","","","","","","",""
"","1700","3","CEMDIM17","1225.6","","","","","","","","","","","",""
"","2000","4","CEMDIM20","1380.2","","","","","","","","","","","",""
"","2200","4","CEMDIM22","1440.33","","","","","","","","","","","",""
"","2400","4","CEMDIM24","1810.82","","","","","","","","","","","",""
"","2500","5","CEMDIM25","1595.69","","","","","","","","","","","",""
"","2700","5","CEMDIM27","1976.35","","","","","","","","","","","",""
"","2900","5","CEMDIM29","2069.75","","","","","","","","","","","",""
"","3000","6","CEMDIM30","2124.3","","","","","","","","","","","",""
"","3200","6","CEMDIM32","2217.7","","","","","","","","","","","",""
"","3400","6","CEMDIM34","2303","","","","","","","","","","","",""
"","3500","7","CEMDIM35","2377.95","","","","","","","","","","","",""
"","3600","6","CEMDIM36","2642.13","","","","","","","","","","","",""
"","3700","7","CEMDIM37","2463.25","","","","","","","","","","","",""
"","3900","7","CEMDIM39","2574.04","","","","","","","","","","","",""
"","4000","8","CEMDIM40","2612.2","","","","","","","","","","","",""
"","4200","8","CEMDIM42","2673.11","","","","","","","","","","","",""
"","4400","8","CEMDIM44","2732.46","","","","","","","","","","","",""
"","4500","9","CEMDIM45","2836.44","","","","","","","","","","","",""
"","4600","8","CEMDIM46","3147.15","","","","","","","","","","","",""
"","4700","9","CEMDIM47","2895.79","","","","","","","","","","","",""
"","4900","9","CEMDIM49","3295.1","","","","","","","","","","","",""
"","5000","10","CEMDIM50","3043.18","","","","","","","","","","","",""
"","5100","9","CEMDIM51","3380.4","","","","","","","","","","","",""
"","5200","10","CEMDIM52","3462","","","","","","","","","","","",""
"","5400","10","CEMDIM54","3529.35","","","","","","","","","","","",""
"","5500","11","CEMDIM55","3609.95","","","","","","","","","","","",""
"","5600","10","CEMDIM56","3588.7","","","","","","","","","","","",""
"","5700","11","CEMDIM57","3695.25","","","","","","","","","","","",""
"","5900","11","CEMDIM59","3730.99","","","","","","","","","","","",""
"","6000","12","CEMDIM60","3844.2","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULO INTEGRAL CENTRAL","ANCHO","","FONDO 940","","","","","","","","","","","","",""
"","","N.º FILTROS","REFERENCIA","PRECIO","","","","","","","","","","","",""
"","1200","2","CEMDIC12","1525.14","","","","","","","","","","","",""
"","1500","3","CEMDIC15","1803.27","","","","","","","","","","","",""
"","1700","3","CEMDIC17","1909.92","","","","","","","","","","","",""
"","2000","4","CEMDIC20","2183.61","","","","","","","","","","","",""
"","2200","4","CEMDIC22","2189.82","","","","","","","","","","","",""
"","2400","4","CEMDIC24","2710.73","","","","","","","","","","","",""
"","2500","5","CEMDIC25","2480.59","","","","","","","","","","","",""
"","2700","5","CEMDIC27","3004.68","","","","","","","","","","","",""
"","2900","5","CEMDIC29","3118.62","","","","","","","","","","","",""
"","3000","6","CEMDIC30","3266.98","","","","","","","","","","","",""
"","3200","6","CEMDIC32","3380.92","","","","","","","","","","","",""
"","3400","6","CEMDIC34","3480.28","","","","","","","","","","","",""
"","3500","7","CEMDIC35","3664.78","","","","","","","","","","","",""
"","3600","6","CEMDIC36","3896.32","","","","","","","","","","","",""
"","3700","7","CEMDIC37","3764.14","","","","","","","","","","","",""
"","3900","7","CEMDIC39","3861.54","","","","","","","","","","","",""
"","4000","8","CEMDIC40","4027.66","","","","","","","","","","","",""
"","4200","8","CEMDIC42","4035.28","","","","","","","","","","","",""
"","4400","8","CEMDIC44","4040.1","","","","","","","","","","","",""
"","4500","9","CEMDIC45","4340.39","","","","","","","","","","","",""
"","4600","8","CEMDIC46","4688.98","","","","","","","","","","","",""
"","4700","9","CEMDIC47","4345.21","","","","","","","","","","","",""
"","4900","9","CEMDIC49","4951.29","","","","","","","","","","","",""
"","5000","10","CEMDIC50","4621.62","","","","","","","","","","","",""
"","5100","9","CEMDIC51","5050.65","","","","","","","","","","","",""
"","5200","10","CEMDIC52","5246.53","","","","","","","","","","","",""
"","5400","10","CEMDIC54","5314.17","","","","","","","","","","","",""
"","5500","11","CEMDIC55","5508.84","","","","","","","","","","","",""
"","5600","10","CEMDIC56","5318.98","","","","","","","","","","","",""
"","5700","11","CEMDIC57","5608.2","","","","","","","","","","","",""
"","5900","11","CEMDIC59","5522.67","","","","","","","","","","","",""
"","6000","12","CEMDIC60","5871.72","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULO MONOBLOCK MURAL","ANCHO","","FONDO 570","","","","","","","","","","","","",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","","","","","","","","","",""
"9/9 1/3 cv ","1000","2","CEMDMM10913","1208.34","","","","","","","","","","","",""
"9/9 1/3 cv ","1200","2","CEMDMM12913","1265.76","","","","","","","","","","","",""
"9/9 1/2 cv ","1200","2","CEMDMM12912","1280.11","","","","","","","","","","","",""
"9/9 1/3 cv ","1500","3","CEMDMM15913","1365.01","","","","","","","","","","","",""
"9/9 1/2 cv ","1500","3","CEMDMM15912","1379.36","","","","","","","","","","","",""
"9/9 1/3 cv ","1700","3","CEMDMM17913","1426.35","","","","","","","","","","","",""
"9/9 1/2 cv ","1700","3","CEMDMM17912","1440.7","","","","","","","","","","","",""
"9/9 3/4 cv ","1700","3","CEMDMM17934","1465.3","","","","","","","","","","","",""
"9/9 1/3 cv ","2000","4","CEMDMM20913","1523.89","","","","","","","","","","","",""
"9/9 1/2 cv ","2000","4","CEMDMM20912","1538.24","","","","","","","","","","","",""
"9/9 3/4 cv ","2000","4","CEMDMM20934","1562.84","","","","","","","","","","","",""
"9/9 1/2 cv ","2200","4","CEMDMM22912","1578.07","","","","","","","","","","","",""
"9/9 3/4 cv ","2200","4","CEMDMM22934","1602.67","","","","","","","","","","","",""
"9/9 1/2 cv ","2400","4","CEMDMM24912","1852.4","","","","","","","","","","","",""
"9/9 3/4 cv ","2400","4","CEMDMM24934","1877","","","","","","","","","","","",""
"9/9 1/2 cv ","2500","5","CEMDMM25912","1680.62","","","","","","","","","","","",""
"9/9 3/4 cv ","2500","5","CEMDMM25934","1705.22","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","2700","5","CEMDMM272912","2545.16","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","2700","5","CEMDMM272934","2594.36","","","","","","","","","","","",""
"10/10 1 cv T","2700","5","CEMDMM27101","2096","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","2900","5","CEMDMM292912","2609.81","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","2900","5","CEMDMM292934","2659.01","","","","","","","","","","","",""
"10/10 1 cv T","2900","5","CEMDMM29101","2160.66","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","3000","6","CEMDMM302912","2637.2","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","3000","6","CEMDMM302934","2686.4","","","","","","","","","","","",""
"10/10 1 cv T","3000","6","CEMDMM30101","2188.05","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","3200","6","CEMDMM322912","2701.86","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","3200","6","CEMDMM322934","2751.06","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","3400","6","CEMDMM342912","2759.87","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","3400","6","CEMDMM342934","2809.07","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","3500","7","CEMDMM352912","2804.03","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","3500","7","CEMDMM352934","2853.23","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","3600","6","CEMDMM362912","3010.98","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","3600","6","CEMDMM362934","3060.18","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","3700","7","CEMDMM372912","2862.05","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","3700","7","CEMDMM372934","2911.25","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","3900","7","CEMDMM392912","2943.42","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","3900","7","CEMDMM392934","2992.62","","","","","","","","","","","",""
"2 x 9/9 1/2 cv","4000","8","CEMDMM402912","2954.95","","","","","","","","","","","",""
"2 x 9/9 3/4 cv","4000","8","CEMDMM402934","3004.15","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULO MONOBLOCK CENTRAL","ANCHO","","FONDO 940","","","","","","","","","","","","",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","","","","","","","","","",""
"10/10 1 T","1200","4","CEMDMC10112","2007.32","","","","","","","","","","","",""
"10/10 1 T","1500","6","CEMDMC10115","2207.46","","","","","","","","","","","",""
"10/10 1 T","1700","6","CEMDMC10117","2287.96","","","","","","","","","","","",""
"10/10 1 T","2000","8","CEMDMC10120","2465.94","","","","","","","","","","","",""
"10/10 1 T","2200","8","CEMDMC10122","2471.75","","","","","","","","","","","",""
"10/10 1 T","2400","8","CEMDMC10124","2926.05","","","","","","","","","","","",""
"10/10 1 T","2500","10","CEMDMC10125","2678.45","","","","","","","","","","","",""
"10/10 1 T","2700","10","CEMDMC10127","3891.04","","","","","","","","","","","",""
"2 x 10/10 1 T","2900","10","CEMDMC10129","3978.84","","","","","","","","","","","",""
"2 x 10/10 1 T","3000","12","CEMDMC10130","4075.36","","","","","","","","","","","",""
"2 x 10/10 1 T","3200","12","CEMDMC10132","4163.16","","","","","","","","","","","",""
"2 x 10/10 1 T","3400","12","CEMDMC10134","4236.37","","","","","","","","","","","",""
"2 x 10/10 1 T","3500","14","CEMDMC10135","4351.3","","","","","","","","","","","",""
"2 x 10/10 1 T","3600","12","CEMDMC10136","4593.82","","","","","","","","","","","",""
"2 x 10/10 1 T","3700","14","CEMDMC10137","4424.52","","","","","","","","","","","",""
"2 x 10/10 1 T","3900","14","CEMDMC10139","4521.51","","","","","","","","","","","",""
"2 x 10/10 1 T","4000","16","CEMDMC10140","4592.32","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"MÓDULO MONOBLOCK 400º/2H MURAL","ANCHO","","FONDO 570","","","","","","","","","","","","",""
"MOTOR","","N.º FILTROS","REFERENCIA","PRECIO","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","1000","2","CEMDM4M10","2689.37","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","1200","2","CEMDM4M12","2766.4","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","1500","3","CEMDM4M15","2899.55","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","1700","3","CEMDM4M17","2981.83","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","2000","4","CEMDM4M20","3112.67","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","2200","4","CEMDM4M22","3166.11","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","2400","4","CEMDM4M24","3534.1","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","2500","5","CEMDM4M25","3303.67","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","2700","5","CEMDM4M27","5512.6","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","2900","5","CEMDM4M29","5599.33","","","","","","","","","","","",""
"9/9 3/4 cv 400º/2h","3000","6","CEMDM4M30","5636.07","","","","","","","","","","","",""
"2 x 9/9 3/4 cv 400º/2h","3200","6","CEMDM4M32","5722.81","","","","","","","","","","","",""
"2 x 9/9 3/4 cv 400º/2h","3400","6","CEMDM4M34","5800.63","","","","","","","","","","","",""
"2 x 9/9 3/4 cv 400º/2h","3500","7","CEMDM4M35","5859.87","","","","","","","","","","","",""
"2 x 9/9 3/4 cv 400º/2h","3600","6","CEMDM4M36","6137.48","","","","","","","","","","","",""
"2 x 9/9 3/4 cv 400º/2h","3700","7","CEMDM4M37","5937.69","","","","","","","","","","","",""
"2 x 9/9 3/4 cv 400º/2h","3900","7","CEMDM4M39","6046.85","","","","","","","","","","","",""
"2 x 9/9 3/4 cv 400º/2h","4000","8","CEMDM4M40","6062.32","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"U.F.O.","","","","","","","","","","","","","","","",""
"UFO 3000","","","FIUFO3000","7721.15","","","","","","","","","","","",""
"UFO 4000","","","FIUFO4000","8202.45","","","","","","","","","","","",""
"UFO 6000","","","FIUFO6000","10993.5","","","","","","","","","","","",""
"UFO 8000","","","FIUFO8000","13498.22","","","","","","","","","","","",""
"UFO 12000","","","FIUFO12000","17128.29","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"CARBOVEX","","","","","","","","","","","","","","","",""
"  CARBOVEX 2000","","","CARBO2000","1359.6","","","","","","","","","","","",""
"  CARBOVEX 4000","","","CARBO4000","1625.51","","","","","","","","","","","",""
"  CARBOVEX 6000","","","CARBO6000","2211.13","","","","","","","","","","","",""
"  CARBOVEX 8000","","","CARBO8000","2641.65","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
